Project URL,SHA Detected,Module Path,Test,Category,Status,Identifier
https://github.com/tbsalling/aismessages,7b0c4c708b6bb9a6da3d5737bcad1857ade8a931,.,dk.tbsalling.aismessages.nmea.NMEAMessageHandlerTest.canHandleUnfragmentedMessageReceived,OD-Vic,Accepted,aismessages-7b0c4c708b6bb9a6da3d5737bcad1857ade8a931-
https://github.com/tools4j/unix4j,367da7d262e682a08577cdf19ebbbdd8a46870fe,unix4j-core/unix4j-command,org.unix4j.unix.FindFileTimeDependentTest.find_fileCreatedBeforeNow,OD-Vic,Accepted,unix4j-367da7d262e682a08577cdf19ebbbdd8a46870fe-ix4j-core-unix4j-command
https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,websockets-jsr,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason,OD-Vic,Accepted,undertow-d0efffad5d2034bb07525cac9b299dac72c3045d-bsockets-jsr
https://github.com/vaadin/flow,26aacd3cdf51c7e0a18ae21318d366ce7f91be8a,flow-data,com.vaadin.flow.data.validator.BeanValidatorTest.testInvalidDecimalsFailsInFrench,OD,Accepted,flow-26aacd3cdf51c7e0a18ae21318d366ce7f91be8a-ow-data
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,OD-Brit,Accepted,wikidata-toolkit-20de6f7f12319f54eb962ff6e8357b3f5695d54d-tk-dumpfiles
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,OD-Brit,Accepted,wikidata-toolkit-20de6f7f12319f54eb962ff6e8357b3f5695d54d-tk-dumpfiles
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,OD-Brit,Accepted,wikidata-toolkit-20de6f7f12319f54eb962ff6e8357b3f5695d54d-tk-dumpfiles
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,OD-Vic,Accepted,wikidata-toolkit-20de6f7f12319f54eb962ff6e8357b3f5695d54d-tk-util
https://github.com/wikidata/wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-util,org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,OD-Vic,Accepted,wikidata-toolkit-20de6f7f12319f54eb962ff6e8357b3f5695d54d-tk-util
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testInitialFactory,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextFactoryTestCase.testJavaContext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBind,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testBindReferenceable,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testCreateSubcontext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testList,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindings,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsNameNotFound,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListBindingsWithContinuation,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListNameNotFound,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testListWithContinuation,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookup,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupContextLink,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupEmptyName,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupLink,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupNameNotFound,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupReference,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWithContinuation,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testLookupWitResolveResult,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebind,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testRebindReferenceable,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingContextTestCase.testUnbind,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromInitialContext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ObjectFactoryTestCase.testBindAndRetrieveObjectFactoryFromNamingContext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testListBindings,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBindNested,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testPermissions,OD-Brit,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,OD-Vic,Accepted,wildfly-b19048b72669fc0e96665b1b125dc1fda21f5993-ming
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.caffeine.CaffeineTester.testDue,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.caffeine.CaffeineTester.testGet,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.caffeine.CaffeineTester.testPut,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.caffeine.CaffeineTester.testTtl,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.ehcache.EhCacheTester.testGet,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/yangfuhai/jboot,4bffb4dff4ce5190917491a1b68f79efbfe99650,.,io.jboot.test.cache.ehcache.EhCacheTester.testPut,OD,Accepted,jboot-4bffb4dff4ce5190917491a1b68f79efbfe99650-
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-spring-boot-starter,org.zalando.riptide.spring.metrics.MetricsTest.shouldRecordRequests,ID;OD-Vic,Accepted,riptide-8277e11fc069d8e24df0d233ef2577cc75659b75-ptide-spring-boot-starter
